grid_id,grid_code,gu_name,dong_name,living_pop,masked,bus_mobility,subway_mobility,weighted_mobility,pop_adjusted_weighted_mobility
GRID_01885,다사47005575,은평구,신사동,0.0,True,0.3271,0.0,0.1779,0.0
GRID_01886,다사47005600,은평구,신사동,65.4,False,0.0,0.0,0.0,0.0
GRID_01887,다사47005625,은평구,역촌동,0.0,True,0.0,0.0,0.0,0.0
GRID_01888,다사47005650,은평구,구산동,0.0,True,0.0,0.0,0.0,0.0
GRID_01889,다사47005675,은평구,구산동,0.0,True,0.0,0.0,0.0,0.0
GRID_01890,다사47005700,은평구,구산동,0.0,True,0.0,0.0,0.0,0.0
GRID_01891,다사47005725,은평구,구산동,0.0,True,0.0,0.0,0.0,0.0
GRID_01892,다사47005750,은평구,구산동,0.0,True,0.0,0.0,0.0,0.0
GRID_01893,다사47253725,금천구,시흥동,0.0,True,1.8431,0.2751,1.128,0.0
GRID_01894,다사47253750,금천구,시흥동,12.9,False,2.2408,0.2714,1.3428,0.5102
GRID_01895,다사47253775,금천구,시흥동,1205.2,False,2.171,0.1967,1.2707,0.1791
GRID_01896,다사47253800,금천구,시흥동,53.7,False,3.6629,0.0709,2.025,0.506
GRID_01897,다사47253825,금천구,시흥동,1704.3,False,3.412,0.0,1.8561,0.2494
GRID_01898,다사47253850,금천구,시흥동,562.2,False,4.8094,0.0,2.6163,0.4131
GRID_01899,다사47253875,금천구,시흥동,1587.4,False,6.9298,0.0,3.7698,0.5115
GRID_01900,다사47253900,금천구,시흥동,719.1,False,9.1434,0.0,4.974,0.756
GRID_01901,다사47253925,금천구,시흥동,552.3,False,10.3191,0.0,5.6136,0.8888
GRID_01902,다사47253950,금천구,시흥동,1412.6,False,6.2695,0.0,3.4106,0.4702
GRID_01903,다사47253975,금천구,시흥동,2594.8,False,3.7362,0.0,2.0325,0.2585
GRID_01904,다사47254000,금천구,시흥동,268.3,False,2.9501,0.0,1.6049,0.2868
GRID_01905,다사47254025,금천구,시흥동,2277.6,False,5.9572,0.0,3.2407,0.4192
GRID_01906,다사47254050,금천구,독산동,769.6,False,6.5911,0.0,3.5856,0.5394
GRID_01907,다사47254075,금천구,독산동,154.1,False,3.8582,0.0,2.0989,0.4161
GRID_01908,다사47254100,금천구,독산동,233.1,False,3.7786,0.0,2.0556,0.3768
GRID_01909,다사47254125,금천구,독산동,4178.0,False,5.5333,0.0,3.0101,0.361
GRID_01910,다사47254150,금천구,독산동,8.4,False,5.9487,0.0,3.2361,1.4442
GRID_01911,다사47254175,금천구,독산동,1966.9,False,5.6675,0.0,3.0831,0.4065
GRID_01912,다사47254200,금천구,독산동,2527.0,False,4.9246,0.0,2.679,0.3419
GRID_01913,다사47254225,금천구,독산동,709.2,False,4.1953,0.1065,2.3308,0.355
GRID_01914,다사47254250,관악구,신림동,859.3,False,5.7875,0.5198,3.3854,0.501
GRID_01915,다사47254275,관악구,신림동,2329.1,False,7.488,0.7905,4.434,0.5719
GRID_01916,다사47254300,동작구,신대방동,880.3,False,4.5223,0.8951,2.8683,0.423
GRID_01917,다사47254325,영등포구,대림동,643.3,False,4.2895,0.742,2.6719,0.4131
GRID_01918,다사47254350,영등포구,대림동,845.9,False,6.6214,0.4049,3.7867,0.5617
GRID_01919,다사47254375,영등포구,대림동,543.8,False,5.2864,0.1708,2.9537,0.4688
GRID_01920,다사47254400,영등포구,대림동,3765.6,False,5.1372,0.2168,2.8935,0.3514
GRID_01921,다사47254425,영등포구,대림동,3919.4,False,5.8298,0.3181,3.3165,0.4008
GRID_01922,다사47254450,영등포구,신길동,611.1,False,7.6537,0.4355,4.3622,0.6798
GRID_01923,다사47254475,영등포구,신길동,1329.9,False,6.9738,0.4043,3.9781,0.553
GRID_01924,다사47254500,영등포구,신길동,400.4,False,6.1515,0.2332,3.4528,0.5759
GRID_01925,다사47254525,영등포구,신길동,591.9,False,7.41,0.0,4.031,0.6313
GRID_01926,다사47254550,영등포구,도림동,1380.6,False,6.326,0.0,3.4413,0.4759
GRID_01927,다사47254575,영등포구,영등포동,738.2,False,4.5214,0.2408,2.5695,0.389
GRID_01928,다사47254600,영등포구,영등포동,2788.9,False,2.9895,0.4568,1.8346,0.2312
GRID_01929,다사47254625,영등포구,영등포동,1183.4,False,3.6105,0.5514,2.2156,0.3131
GRID_01930,다사47254650,영등포구,영등포동4가,7334.3,False,6.5374,0.8437,3.9411,0.4428
GRID_01931,다사47254675,영등포구,영등포동4가,3066.2,False,7.3966,0.9841,4.4725,0.5571
GRID_01932,다사47254700,영등포구,영등포동6가,5397.0,False,5.0976,0.8828,3.1757,0.3695
GRID_01933,다사47254725,영등포구,영등포동7가,1061.2,False,4.5436,0.8463,2.8576,0.4101
GRID_01934,다사47254750,영등포구,영등포동8가,1626.5,False,5.1776,0.6484,3.1123,0.4209
GRID_01935,다사47254775,영등포구,영등포동8가,1953.9,False,7.8083,0.7475,4.5886,0.6055
GRID_01936,다사47254800,영등포구,당산동5가,1187.8,False,8.7614,1.0136,5.2284,0.7384
GRID_01937,다사47254825,영등포구,당산동6가,2187.3,False,6.9848,1.2649,4.3765,0.5691
GRID_01938,다사47254850,영등포구,당산동,1254.0,False,3.7877,1.2036,2.6094,0.3657
GRID_01939,다사47254875,영등포구,당산동,33.1,False,1.1764,0.8466,1.026,0.2907
GRID_01940,다사47254900,영등포구,당산동,0.0,True,1.2643,0.2883,0.8193,0.0
GRID_01941,다사47254925,마포구,합정동,24.9,False,0.9928,0.0,0.5401,0.166
GRID_01942,다사47254950,마포구,합정동,73.1,False,0.4451,0.0,0.2421,0.0562
GRID_01943,다사47254975,마포구,합정동,10.0,False,0.0,0.0,0.0,0.0
GRID_01944,다사47255000,마포구,합정동,168.7,False,0.1503,0.0,0.0818,0.0159
GRID_01945,다사47255025,마포구,합정동,911.1,False,3.358,0.0378,1.844,0.2706
GRID_01946,다사47255050,마포구,망원동,2978.9,False,5.4345,0.1446,3.0223,0.3778
GRID_01947,다사47255075,마포구,망원동,784.9,False,7.3992,0.1917,4.1126,0.6169
GRID_01948,다사47255100,마포구,망원동,1241.7,False,10.0302,0.3294,5.6066,0.7869
GRID_01949,다사47255125,마포구,망원동,659.6,False,7.9245,0.4277,4.506,0.694
GRID_01950,다사47255150,마포구,망원동,2086.9,False,5.8053,0.4595,3.3676,0.4406
GRID_01951,다사47255175,마포구,성산동,2783.4,False,3.7166,0.5006,2.2501,0.2837
GRID_01952,다사47255200,마포구,성산동,8857.0,False,1.5944,0.4477,1.0715,0.1179
GRID_01953,다사47255225,마포구,성산동,2191.2,False,3.1676,0.2839,1.8526,0.2408
GRID_01954,다사47255250,마포구,중동,3109.8,False,3.9437,0.6519,2.4427,0.3037
GRID_01955,다사47255275,마포구,중동,65.4,False,4.1399,1.5426,2.9555,0.7044
GRID_01956,다사47255300,서대문구,북가좌동,37.6,False,4.6508,1.9818,3.4337,0.9399
GRID_01957,다사47255325,서대문구,북가좌동,241.6,False,3.0895,1.9169,2.5548,0.4652
GRID_01958,다사47255350,은평구,증산동,3585.0,False,2.148,1.563,1.8812,0.2298
GRID_01959,다사47255375,은평구,증산동,560.4,False,0.5035,0.661,0.5754,0.0909
GRID_01960,다사47255400,은평구,증산동,141.8,False,0.2555,0.3691,0.3073,0.0619
GRID_01961,다사47255425,은평구,증산동,12.1,False,0.1893,0.2305,0.2081,0.0809
GRID_01962,다사47255450,은평구,신사동,10.1,False,1.5593,0.0,0.8483,0.3524
GRID_01963,다사47255475,은평구,신사동,1258.4,False,3.2833,0.0,1.7861,0.2502
GRID_01964,다사47255500,은평구,신사동,719.7,False,2.2336,0.0,1.2151,0.1847
GRID_01965,다사47255525,은평구,신사동,9.7,False,1.7426,0.0,0.948,0.3999
GRID_01966,다사47255550,은평구,신사동,61.8,False,2.6038,0.0,1.4165,0.3421
GRID_01967,다사47255575,은평구,신사동,3452.8,False,3.6136,0.0,1.9658,0.2413
GRID_01968,다사47255600,은평구,신사동,136.9,False,3.2141,0.0,1.7485,0.3549
GRID_01969,다사47255625,은평구,구산동,610.3,False,1.7674,0.0,0.9615,0.1499
GRID_01970,다사47255650,은평구,구산동,91.7,False,1.1634,0.0,0.6329,0.1397
GRID_01971,다사47255675,은평구,구산동,0.0,True,1.3299,0.0,0.7235,0.0
GRID_01972,다사47255700,은평구,구산동,16.3,False,1.9843,0.0,1.0794,0.3787
GRID_01973,다사47255725,은평구,구산동,94.7,False,1.5732,0.0,0.8558,0.1876
GRID_01974,다사47255750,은평구,구산동,4393.3,False,0.5835,0.0,0.3174,0.0378
GRID_01975,다사47255775,은평구,구산동,151.6,False,0.7399,0.0,0.4025,0.0801
GRID_01976,다사47256100,은평구,진관동,4.3,False,0.0,0.0,0.0,0.0
GRID_01977,다사47503725,금천구,시흥동,1371.7,False,0.0,0.1693,0.0772,0.0107
GRID_01978,다사47503750,금천구,시흥동,0.0,True,0.0,0.1661,0.0758,0.0
GRID_01979,다사47503775,금천구,시흥동,95.5,False,0.0,0.1016,0.0463,0.0101
GRID_01980,다사47503800,금천구,시흥동,1761.0,False,0.1104,0.0,0.0601,0.008
GRID_01981,다사47503825,금천구,시흥동,1854.1,False,0.7081,0.0,0.3852,0.0512
GRID_01982,다사47503850,금천구,시흥동,73.2,False,3.3682,0.0,1.8323,0.4255
GRID_01983,다사47503875,금천구,시흥동,188.2,False,4.8228,0.0,2.6236,0.5004
GRID_01984,다사47503900,금천구,시흥동,2125.9,False,9.6737,0.0,5.2625,0.6868
GRID_01985,다사47503925,금천구,시흥동,4950.2,False,11.2077,0.0,6.097,0.7167
GRID_01986,다사47503950,금천구,시흥동,34.4,False,5.6571,0.0,3.0774,0.8628
GRID_01987,다사47503975,금천구,시흥동,218.1,False,4.1462,0.0,2.2556,0.4185
GRID_01988,다사47504000,금천구,시흥동,35.4,False,4.0579,0.0,2.2075,0.6141
GRID_01989,다사47504025,금천구,시흥동,46.4,False,6.8749,0.0,3.74,0.9692
GRID_01990,다사47504050,금천구,시흥동,3332.4,False,6.9614,0.0,3.787,0.4669
GRID_01991,다사47504075,금천구,독산동,1893.3,False,3.859,0.0,2.0993,0.2782
GRID_01992,다사47504100,금천구,독산동,1306.2,False,3.5172,0.0,1.9133,0.2666
GRID_01993,다사47504125,금천구,독산동,370.7,False,4.5232,0.0,2.4606,0.4158
GRID_01994,다사47504150,금천구,독산동,10.5,False,4.6136,0.0,2.5098,1.0276
GRID_01995,다사47504175,금천구,독산동,246.0,False,3.7066,0.0,2.0164,0.366
GRID_01996,다사47504200,금천구,독산동,3062.9,False,2.9654,0.0,1.6132,0.201
GRID_01997,다사47504225,금천구,독산동,965.4,False,3.4844,0.0,1.8955,0.2758
GRID_01998,다사47504250,관악구,신림동,923.7,False,5.5444,0.2009,3.1077,0.455
GRID_01999,다사47504275,관악구,신림동,3052.2,False,5.1541,0.6295,3.0909,0.3852
GRID_02000,다사47504300,동작구,신대방동,1655.7,False,4.6679,0.8337,2.9195,0.3939
GRID_02001,다사47504325,동작구,신대방동,2444.9,False,5.2549,0.7126,3.1836,0.408
GRID_02002,다사47504350,영등포구,대림동,772.0,False,5.0245,0.2993,2.8698,0.4315
GRID_02003,다사47504375,영등포구,대림동,4329.5,False,3.6,0.0529,1.9825,0.2368
GRID_02004,다사47504400,영등포구,대림동,59.0,False,4.8505,0.2595,2.757,0.6734
GRID_02005,다사47504425,영등포구,대림동,18.0,False,6.8278,0.527,3.9546,1.3431
GRID_02006,다사47504450,영등포구,신길동,187.7,False,8.1081,0.6613,4.7124,0.8993
GRID_02007,다사47504475,영등포구,신길동,1512.0,False,5.9616,0.6256,3.5284,0.4819
GRID_02008,다사47504500,영등포구,신길동,2702.4,False,2.9349,0.4299,1.7926,0.2268
GRID_02009,다사47504525,영등포구,신길동,2933.3,False,4.3163,0.1263,2.4057,0.3013
GRID_02010,다사47504550,영등포구,신길동,23.8,False,5.1972,0.0167,2.8349,0.8829
GRID_02011,다사47504575,영등포구,도림동,1794.9,False,5.2686,0.316,3.0103,0.4017
GRID_02012,다사47504600,영등포구,영등포동,1638.4,False,3.7925,0.5452,2.3117,0.3123
GRID_02013,다사47504625,영등포구,영등포동,1871.3,False,4.6657,0.8098,2.9074,0.3859
GRID_02014,다사47504650,영등포구,영등포동3가,3449.6,False,7.6957,1.157,4.714,0.5787
GRID_02015,다사47504675,영등포구,영등포동5가,3709.3,False,6.2063,1.2023,3.9245,0.4775
GRID_02016,다사47504700,영등포구,영등포동5가,9.9,False,2.8714,0.8925,1.9691,0.8243
GRID_02017,다사47504725,영등포구,영등포동7가,18.0,False,3.4764,0.7512,2.2337,0.7586
GRID_02018,다사47504750,영등포구,당산동,2197.6,False,4.6268,0.5274,2.7575,0.3583
GRID_02019,다사47504775,영등포구,당산동,1724.0,False,6.7519,0.4384,3.8729,0.5196
GRID_02020,다사47504800,영등포구,당산동,2068.1,False,6.0288,0.7116,3.6042,0.4721
GRID_02021,다사47504825,영등포구,당산동,705.3,False,2.4758,0.9383,1.7747,0.2705
GRID_02022,다사47504850,영등포구,당산동,60.7,False,0.2255,0.883,0.5253,0.1274
GRID_02023,다사47504875,영등포구,여의도동,0.0,True,0.0887,0.5608,0.304,0.0
GRID_02024,다사47504900,영등포구,여의도동,0.0,True,0.0,0.0967,0.0441,0.0
GRID_02025,다사47504925,마포구,합정동,0.0,True,0.0561,0.0,0.0305,0.0
GRID_02026,다사47504950,마포구,합정동,17.4,False,0.0,0.0651,0.0297,0.0102
GRID_02027,다사47504975,마포구,합정동,135.2,False,0.2315,0.5809,0.3908,0.0795
GRID_02028,다사47505000,마포구,합정동,11.5,False,0.9395,0.8165,0.8834,0.3498
GRID_02029,다사47505025,마포구,합정동,1985.9,False,3.3593,0.8251,2.2037,0.2902
GRID_02030,다사47505050,마포구,망원동,2119.6,False,4.4129,0.4895,2.6238,0.3426
GRID_02031,다사47505075,마포구,망원동,2337.2,False,6.1047,0.3185,3.4662,0.4468
GRID_02032,다사47505100,마포구,망원동,737.8,False,7.2453,0.3864,4.1177,0.6234
GRID_02033,다사47505125,마포구,성산동,1108.8,False,4.4587,0.4559,2.6334,0.3756
GRID_02034,다사47505150,마포구,성산동,1800.6,False,3.4233,0.4003,2.0448,0.2728
GRID_02035,다사47505175,마포구,성산동,1366.5,False,2.8387,0.368,1.7121,0.2371
GRID_02036,다사47505200,마포구,성산동,1529.8,False,2.7614,0.3382,1.6564,0.2259
GRID_02037,다사47505225,마포구,성산동,4617.5,False,2.83,0.2017,1.6315,0.1934
GRID_02038,다사47505250,마포구,중동,30.1,False,2.5806,0.1934,1.4921,0.4341
GRID_02039,다사47505275,서대문구,북가좌동,2526.1,False,3.5606,0.5597,2.1922,0.2798
GRID_02040,다사47505300,서대문구,북가좌동,1771.3,False,3.996,0.9558,2.6097,0.3489
GRID_02041,다사47505325,서대문구,북가좌동,1325.1,False,2.6335,1.071,1.921,0.2672
GRID_02042,다사47505350,서대문구,북가좌동,653.7,False,2.1119,0.8684,1.5448,0.2382
GRID_02043,다사47505375,은평구,증산동,16.0,False,2.9132,0.6041,1.8603,0.6566
GRID_02044,다사47505400,은평구,증산동,5174.7,False,1.2588,0.6012,0.9589,0.1121
GRID_02045,다사47505425,은평구,증산동,44.9,False,0.1395,0.4631,0.2871,0.075
GRID_02046,다사47505450,은평구,신사동,1699.6,False,3.8244,0.23,2.1853,0.2938
GRID_02047,다사47505475,은평구,신사동,3204.8,False,5.9654,0.0715,3.2778,0.406
GRID_02048,다사47505500,은평구,신사동,166.7,False,5.5216,0.0427,3.0232,0.5902
GRID_02049,다사47505525,은평구,신사동,3779.5,False,5.0625,0.0,2.754,0.3343
GRID_02050,다사47505550,은평구,신사동,31.7,False,5.5381,0.0181,3.021,0.8663
GRID_02051,다사47505575,은평구,신사동,4038.3,False,6.2102,0.0,3.3784,0.4068
GRID_02052,다사47505600,은평구,역촌동,47.8,False,6.9665,0.0,3.7897,0.9748
GRID_02053,다사47505625,은평구,구산동,2277.7,False,5.5511,0.0,3.0198,0.3906
GRID_02054,다사47505650,은평구,구산동,229.5,False,5.0906,0.0,2.7693,0.509
GRID_02055,다사47505675,은평구,구산동,1602.6,False,4.4507,0.0,2.4212,0.3281
GRID_02056,다사47505700,은평구,구산동,1319.0,False,5.2243,0.0,2.842,0.3955
GRID_02057,다사47505725,은평구,구산동,3100.7,False,6.741,0.0,3.6671,0.4561
GRID_02058,다사47505750,은평구,구산동,14.4,False,3.2143,0.0,1.7486,0.6395
GRID_02059,다사47505775,은평구,갈현동,44.9,False,1.3222,0.0,0.7193,0.188
GRID_02060,다사47505800,은평구,갈현동,0.0,True,0.3782,0.0,0.2058,0.0
GRID_02061,다사47505825,은평구,갈현동,0.0,True,0.0,0.0,0.0,0.0
GRID_02062,다사47505850,은평구,갈현동,0.0,True,0.0,0.0,0.0,0.0
GRID_02063,다사47505900,은평구,진관동,0.0,True,0.0,0.0,0.0,0.0
GRID_02064,다사47505925,은평구,진관동,0.0,True,0.0,0.0,0.0,0.0
GRID_02065,다사47505950,은평구,진관동,0.0,True,0.0,0.0,0.0,0.0
GRID_02066,다사47506075,은평구,진관동,0.0,True,1.2842,0.1911,0.7857,0.0
GRID_02067,다사47506100,은평구,진관동,17.4,False,1.1078,0.2787,0.7297,0.2506
GRID_02068,다사47753725,금천구,시흥동,0.0,True,0.0,0.0245,0.0112,0.0
GRID_02069,다사47753750,금천구,시흥동,0.0,True,0.0,0.022,0.01,0.0
GRID_02070,다사47753775,금천구,시흥동,59.2,False,0.0,0.0,0.0,0.0
GRID_02071,다사47753800,금천구,시흥동,0.0,True,0.0,0.0,0.0,0.0
GRID_02072,다사47753825,금천구,시흥동,0.0,True,0.0427,0.0,0.0232,0.0
GRID_02073,다사47753850,금천구,시흥동,19.7,False,2.5951,0.0,1.4118,0.4659
GRID_02074,다사47753875,금천구,시흥동,2499.3,False,4.9829,0.0,2.7107,0.3465
GRID_02075,다사47753900,금천구,시흥동,143.3,False,10.6112,0.0,5.7725,1.161
GRID_02076,다사47753925,금천구,시흥동,2989.9,False,9.9476,0.0,5.4115,0.6762
GRID_02077,다사47753950,금천구,시흥동,26.6,False,2.5916,0.0,1.4098,0.4249
GRID_02078,다사47753975,금천구,시흥동,21.6,False,1.7387,0.0,0.9459,0.3034
GRID_02079,다사47754000,금천구,시흥동,50.5,False,1.4535,0.0,0.7907,0.2006
GRID_02080,다사47754025,금천구,시흥동,72.2,False,2.6311,0.0,1.4313,0.3334
GRID_02081,다사47754050,금천구,시흥동,3639.1,False,2.2551,0.0,1.2268,0.1496
GRID_02082,다사47754075,금천구,독산동,4.3,False,0.7825,0.0,0.4257,0.2552
GRID_02083,다사47754100,금천구,독산동,18.1,False,1.3671,0.0,0.7437,0.2521
GRID_02084,다사47754125,관악구,신림동,181.2,False,3.1296,0.0,1.7025,0.3271
GRID_02085,다사47754150,관악구,신림동,1885.2,False,5.25,0.0,2.856,0.3787
GRID_02086,다사47754175,금천구,독산동,18.6,False,4.0823,0.0,2.2208,0.7463
GRID_02087,다사47754200,금천구,독산동,1436.7,False,2.3409,0.0,1.2735,0.1751
GRID_02088,다사47754225,관악구,신림동,3756.7,False,2.1307,0.0,1.1591,0.1408
GRID_02089,다사47754250,관악구,신림동,69.1,False,3.0911,0.1135,1.7334,0.4079
GRID_02090,다사47754275,관악구,신림동,3031.2,False,3.8816,0.3963,2.2923,0.2859
GRID_02091,다사47754300,관악구,신림동,854.7,False,6.1317,0.58,3.6002,0.5332
GRID_02092,다사47754325,동작구,신대방동,1581.1,False,5.5067,0.6077,3.2727,0.4443
GRID_02093,다사47754350,동작구,신대방동,1240.3,False,2.4345,0.4795,1.543,0.2166
GRID_02094,다사47754375,동작구,신대방동,3863.8,False,1.9624,0.2741,1.1926,0.1444
GRID_02095,다사47754400,영등포구,신길동,1520.3,False,4.3405,0.4286,2.5567,0.3489
GRID_02096,다사47754425,영등포구,신길동,8.2,False,5.0037,0.685,3.0343,1.3673
GRID_02097,다사47754450,영등포구,신길동,3840.8,False,5.6906,0.7282,3.4277,0.4153
GRID_02098,다사47754475,영등포구,신길동,389.7,False,4.6576,0.6912,2.8489,0.4774
GRID_02099,다사47754500,영등포구,신길동,1369.2,False,4.5334,0.4882,2.6888,0.3723
GRID_02100,다사47754525,영등포구,신길동,283.7,False,5.8792,0.1733,3.2773,0.5799
GRID_02101,다사47754550,영등포구,신길동,869.0,False,5.4236,0.0,2.9504,0.4359
GRID_02102,다사47754575,영등포구,신길동,2637.7,False,4.9728,0.266,2.8265,0.3588
GRID_02103,다사47754600,영등포구,영등포동,553.2,False,4.2923,0.7537,2.6787,0.424
GRID_02104,다사47754625,영등포구,영등포동,355.0,False,3.8387,1.3206,2.6904,0.4579
GRID_02105,다사47754650,영등포구,영등포동1가,1667.5,False,4.0022,1.5403,2.8796,0.3881
GRID_02106,다사47754675,영등포구,영등포동2가,2497.6,False,3.6674,1.422,2.6435,0.3379
GRID_02107,다사47754700,영등포구,영등포동2가,56.7,False,2.6314,0.9248,1.8532,0.457
GRID_02108,다사47754725,영등포구,영등포동7가,3508.6,False,2.6167,0.5119,1.6569,0.203
GRID_02109,다사47754750,영등포구,당산동,2246.9,False,2.1107,0.488,1.3708,0.1776
GRID_02110,다사47754775,영등포구,당산동,859.9,False,1.819,0.2133,1.0868,0.1608
GRID_02111,다사47754800,영등포구,여의도동,87.2,False,1.3717,0.2827,0.8751,0.1954
GRID_02112,다사47754825,영등포구,여의도동,91.5,False,0.3334,0.3905,0.3595,0.0794
GRID_02113,다사47754850,영등포구,여의도동,11.1,False,0.0,0.3452,0.1574,0.0631
GRID_02114,다사47754875,영등포구,여의도동,0.0,True,0.0,0.0815,0.0372,0.0
GRID_02115,다사47754900,영등포구,여의도동,0.0,True,0.0,0.0,0.0,0.0
GRID_02116,다사47754925,마포구,합정동,9.0,False,0.0,0.0,0.0,0.0
GRID_02117,다사47754950,마포구,합정동,650.1,False,1.2897,0.6378,0.9924,0.1532
GRID_02118,다사47754975,마포구,합정동,35.7,False,2.439,1.2783,1.9097,0.5301
GRID_02119,다사47755000,마포구,합정동,1165.6,False,2.8418,1.568,2.2609,0.3202
GRID_02120,다사47755025,마포구,합정동,2284.5,False,3.078,1.5842,2.3968,0.3099
GRID_02121,다사47755050,마포구,합정동,509.8,False,4.6563,1.167,3.0652,0.4915
GRID_02122,다사47755075,마포구,망원동,1978.6,False,5.7443,0.4273,3.3197,0.4373
GRID_02123,다사47755100,마포구,성산동,214.2,False,5.8553,0.3384,3.3396,0.6217
GRID_02124,다사47755125,마포구,성산동,2423.5,False,2.3507,0.3388,1.4333,0.1839
GRID_02125,다사47755150,마포구,성산동,61.1,False,1.8988,0.2586,1.1509,0.2787
GRID_02126,다사47755175,마포구,성산동,367.1,False,5.1432,0.4667,3.0107,0.5096
GRID_02127,다사47755200,마포구,성산동,88.1,False,4.9011,0.5868,2.9338,0.6534
GRID_02128,다사47755225,마포구,중동,2421.0,False,4.5509,0.5115,2.7089,0.3476
GRID_02129,다사47755250,서대문구,북가좌동,20.7,False,3.3882,0.3496,2.0026,0.6508
GRID_02130,다사47755275,서대문구,북가좌동,3000.7,False,2.702,0.0779,1.5054,0.188
GRID_02131,다사47755300,서대문구,북가좌동,2753.4,False,3.2933,0.111,1.8421,0.2326
GRID_02132,다사47755325,서대문구,북가좌동,2026.9,False,2.9399,0.2912,1.7321,0.2275
GRID_02133,다사47755350,서대문구,북가좌동,639.6,False,4.9811,0.527,2.95,0.4565
GRID_02134,다사47755375,서대문구,북가좌동,17.1,False,6.8009,0.6904,4.0145,1.3863
GRID_02135,다사47755400,은평구,증산동,13.9,False,3.699,0.7011,2.332,0.8633
GRID_02136,다사47755425,은평구,증산동,16.4,False,2.5323,0.6106,1.656,0.5797
GRID_02137,다사47755450,은평구,신사동,1946.6,False,6.5653,0.3721,3.7412,0.4939
GRID_02138,다사47755475,은평구,신사동,17.6,False,6.7228,0.1511,3.7261,1.2747
GRID_02139,다사47755500,은평구,신사동,3139.7,False,4.1231,0.1995,2.3339,0.2898
GRID_02140,다사47755525,은평구,신사동,2889.6,False,6.3333,0.3027,3.5834,0.4497
GRID_02141,다사47755550,은평구,신사동,5747.5,False,6.168,0.3192,3.5009,0.4044
GRID_02142,다사47755575,은평구,신사동,1292.8,False,6.1297,0.2568,3.4517,0.4817
GRID_02143,다사47755600,은평구,역촌동,1187.5,False,7.2621,0.0855,3.9896,0.5635
GRID_02144,다사47755625,은평구,역촌동,2745.8,False,7.4743,0.0,4.066,0.5135
GRID_02145,다사47755650,은평구,구산동,1883.2,False,7.4802,0.0,4.0692,0.5396
GRID_02146,다사47755675,은평구,구산동,104.1,False,5.6145,0.0991,3.0995,0.6659
GRID_02147,다사47755700,은평구,구산동,1748.0,False,7.0091,0.1162,3.866,0.5178
GRID_02148,다사47755725,은평구,구산동,832.5,False,9.3761,0.0353,5.1167,0.7608
GRID_02149,다사47755750,은평구,갈현동,2793.0,False,4.4567,0.0,2.4244,0.3055
GRID_02150,다사47755775,은평구,갈현동,514.4,False,0.9024,0.0,0.4909,0.0786
GRID_02151,다사47755800,은평구,갈현동,57.0,False,1.0335,0.0,0.5622,0.1385
GRID_02152,다사47755825,은평구,갈현동,150.5,False,0.6225,0.0,0.3386,0.0674
GRID_02153,다사47755850,은평구,갈현동,0.0,True,0.0,0.0,0.0,0.0
GRID_02154,다사47755875,은평구,갈현동,0.0,True,0.0,0.0,0.0,0.0
GRID_02155,다사47755900,은평구,진관동,0.0,True,0.0,0.0,0.0,0.0
GRID_02156,다사47755925,은평구,진관동,0.0,True,0.0,0.0,0.0,0.0
GRID_02157,다사47755950,은평구,진관동,0.0,True,0.0,0.0,0.0,0.0
GRID_02158,다사47755975,은평구,진관동,0.0,True,0.0,0.0,0.0,0.0
GRID_02159,다사47756000,은평구,진관동,0.0,True,0.0,0.0,0.0,0.0
GRID_02160,다사47756075,은평구,진관동,44.4,False,1.5155,0.664,1.1272,0.2954
GRID_02161,다사47756100,은평구,진관동,11.6,False,1.3305,0.7726,1.0761,0.4247
GRID_02162,다사48003775,금천구,시흥동,17.6,False,0.0,0.0,0.0,0.0
GRID_02163,다사48003800,금천구,시흥동,22.9,False,0.0,0.0,0.0,0.0
GRID_02164,다사48003825,금천구,시흥동,0.0,True,0.0,0.0,0.0,0.0
GRID_02165,다사48003850,금천구,시흥동,0.0,True,0.4909,0.0,0.2671,0.0
GRID_02166,다사48003875,금천구,시흥동,0.0,True,4.2637,0.0,2.3195,0.0
GRID_02167,다사48003900,금천구,시흥동,2084.9,False,8.6358,0.0,4.6979,0.6147
GRID_02168,다사48003925,금천구,시흥동,158.3,False,7.2578,0.0,3.9482,0.7786
GRID_02169,다사48003950,금천구,시흥동,38.0,False,2.1555,0.0,1.1726,0.3201
GRID_02170,다사48003975,금천구,시흥동,0.0,True,0.0,0.0,0.0,0.0
GRID_02171,다사48004000,금천구,시흥동,0.0,True,0.0,0.0,0.0,0.0
GRID_02172,다사48004025,금천구,시흥동,1302.5,False,0.0493,0.0,0.0268,0.0037
GRID_02173,다사48004050,관악구,신림동,19.4,False,0.1115,0.0,0.0607,0.0201
GRID_02174,다사48004075,관악구,신림동,0.0,True,0.0,0.0,0.0,0.0
GRID_02175,다사48004100,관악구,신림동,11.1,False,0.0,0.0,0.0,0.0
GRID_02176,다사48004125,관악구,신림동,20.9,False,1.9723,0.0,1.0729,0.3476
GRID_02177,다사48004150,관악구,신림동,984.0,False,5.1408,0.0,2.7966,0.4057
GRID_02178,다사48004175,관악구,신림동,46.0,False,5.6027,0.0,3.0478,0.7916
GRID_02179,다사48004200,관악구,신림동,1696.6,False,5.1649,0.0,2.8097,0.3778
GRID_02180,다사48004225,관악구,신림동,2047.6,False,5.1218,0.0,2.7863,0.3654
